image_id,annotator_id,emotion
77,40,surprise
77,41,surprise
77,42,neutral
77,43,surprise
77,44,neutral
77,45,surprise
77,46,surprise
77,47,surprise
77,48,surprise
77,49,surprise
77,50,surprise
77,51,surprise
77,52,surprise
77,53,surprise
77,54,surprise
77,55,surprise
77,56,surprise
77,58,surprise
77,59,surprise
77,60,surprise
77,61,surprise
77,63,neutral
77,64,happy
77,65,surprise
77,66,neutral
77,67,surprise
77,69,neutral
77,70,disgust
77,71,surprise
77,72,surprise
77,73,surprise
77,75,surprise
78,4,neutral
78,6,happy
78,13,happy
78,15,neutral
78,22,happy
78,24,happy
78,26,happy
78,28,surprise
78,31,neutral
78,32,neutral
78,33,happy
78,34,happy
78,35,neutral
78,36,happy
78,37,neutral
78,39,happy
78,40,happy
78,41,neutral
78,42,happy
78,43,happy
78,44,happy
78,45,happy
78,46,neutral
78,47,happy
78,48,neutral
78,49,happy
78,50,neutral
78,51,happy
78,52,happy
78,53,angry
78,54,happy
78,55,happy
78,56,happy
78,57,neutral
78,58,disgust
78,59,happy
78,60,happy
78,61,surprise
78,62,happy
78,63,happy
78,65,happy
78,66,neutral
78,67,happy
78,69,neutral
78,70,happy
78,71,happy
78,72,happy
78,73,happy
78,74,disgust
78,75,neutral
79,4,neutral
79,6,neutral
79,13,disgust
79,15,neutral
79,17,neutral
79,20,fear
79,22,neutral
79,24,neutral
79,25,neutral
79,26,neutral
79,28,happy
79,31,neutral
79,32,neutral
79,33,neutral
79,34,neutral
79,35,sad
79,36,neutral
79,37,neutral
79,39,neutral
79,40,disgust
79,41,neutral
79,42,surprise
79,43,disgust
79,44,surprise
79,45,happy
79,46,neutral
79,47,neutral
79,48,neutral
79,49,disgust
79,50,neutral
79,51,neutral
79,52,disgust
79,53,neutral
79,54,neutral
79,55,neutral
79,56,neutral
79,58,disgust
79,59,neutral
79,60,surprise
79,61,neutral
79,63,neutral
79,65,neutral
79,66,neutral
79,67,neutral
79,70,neutral
79,72,surprise
79,73,disgust
79,74,neutral
79,75,surprise
80,4,angry
80,5,disgust
80,6,angry
80,13,angry
80,20,angry
80,22,angry
80,24,angry
80,26,angry
80,31,angry
80,32,angry
80,33,surprise
80,34,angry
80,35,angry
80,36,neutral
80,37,angry
80,39,angry
80,40,neutral
80,41,surprise
80,42,surprise
80,43,fear
80,44,surprise
80,45,fear
80,46,angry
80,47,angry
80,48,angry
80,49,angry
80,50,neutral
80,51,fear
80,52,surprise
80,53,angry
80,54,angry
80,55,happy
80,56,angry
80,58,angry
80,59,surprise
80,60,fear
80,61,angry
80,63,angry
80,65,surprise
80,66,surprise
80,67,angry
80,70,surprise
80,71,surprise
80,72,angry
80,73,happy
80,74,angry
80,75,angry
81,3,neutral
81,4,angry
81,6,angry
81,13,angry
81,20,sad
81,21,neutral
81,22,fear
81,24,neutral
81,26,disgust
81,28,neutral
81,31,angry
81,32,angry
81,33,angry
81,34,neutral
81,35,neutral
81,36,sad
81,37,neutral
81,39,angry
81,40,neutral
81,41,fear
81,42,neutral
81,43,disgust
81,44,neutral
81,45,neutral
81,46,neutral
81,47,angry
81,48,neutral
81,49,neutral
81,50,disgust
81,51,disgust
81,52,neutral
81,53,angry
81,54,angry
81,55,neutral
81,56,surprise
81,57,neutral
81,58,angry
81,59,surprise
81,60,angry
81,61,angry
81,63,angry
81,64,fear
81,65,angry
81,66,neutral
81,67,disgust
81,68,neutral
81,70,disgust
81,71,surprise
81,72,disgust
81,73,neutral
81,74,neutral
81,75,disgust
82,4,happy
82,6,happy
82,11,surprise
82,13,happy
82,21,happy
82,22,happy
82,24,happy
82,26,happy
82,31,happy
82,32,happy
82,33,happy
82,34,happy
82,35,happy
82,36,happy
82,37,happy
82,39,happy
82,40,happy
82,41,happy
82,42,happy
82,43,happy
82,44,happy
82,45,happy
82,46,happy
82,47,happy
82,48,happy
82,49,happy
82,50,happy
82,51,happy
82,52,happy
82,53,happy
82,54,happy
82,55,happy
82,56,happy
82,58,happy
82,59,happy
82,60,happy
82,61,surprise
82,63,happy
82,65,happy
82,66,happy
82,67,happy
82,70,happy
82,71,happy
82,72,happy
82,73,happy
82,74,happy
83,4,disgust
83,6,disgust
83,13,angry
83,20,happy
83,21,surprise
83,22,surprise
83,24,neutral
83,26,surprise
83,27,neutral
83,28,disgust
83,31,surprise
83,32,angry
83,33,disgust
83,34,neutral
83,35,disgust
83,36,disgust
83,39,disgust
83,40,angry
83,41,surprise
83,42,disgust
83,43,disgust
83,45,disgust
83,46,surprise
83,47,disgust
83,48,disgust
83,49,disgust
83,50,disgust
83,51,happy
83,52,disgust
83,53,disgust
83,54,happy
83,55,disgust
83,56,fear
83,57,disgust
83,58,disgust
83,60,surprise
83,61,disgust
83,63,disgust
83,65,surprise
83,66,surprise
83,67,disgust
83,68,surprise
83,69,surprise
83,70,happy
83,71,fear
83,72,disgust
83,74,disgust
84,4,fear
84,6,neutral
84,13,surprise
84,22,surprise
84,24,surprise
84,26,surprise
84,31,angry
84,32,surprise
84,33,surprise
84,34,surprise
84,35,surprise
84,36,surprise
84,37,surprise
84,39,surprise
84,40,surprise
84,41,surprise
84,42,surprise
84,43,surprise
84,44,surprise
84,45,surprise
84,46,disgust
84,47,surprise
84,48,surprise
84,49,surprise
84,50,surprise
84,51,surprise
84,52,surprise
84,53,surprise
84,54,surprise
84,55,surprise
84,56,surprise
84,57,surprise
84,58,surprise
84,59,surprise
84,60,surprise
84,61,surprise
84,63,angry
84,65,disgust
84,66,disgust
84,67,surprise
84,70,surprise
84,71,surprise
84,72,angry
84,73,surprise
84,74,neutral
85,4,angry
85,6,angry
85,13,angry
85,21,angry
85,22,surprise
85,24,disgust
85,26,angry
85,27,disgust
85,31,neutral
85,32,angry
85,33,surprise
85,34,sad
85,35,angry
85,36,angry
85,39,angry
85,40,angry
85,41,surprise
85,42,angry
85,43,angry
85,44,angry
85,45,angry
85,46,angry
85,47,angry
85,48,disgust
85,49,angry
85,50,disgust
85,51,disgust
85,52,angry
85,53,angry
85,54,disgust
85,55,disgust
85,56,fear
85,58,surprise
85,59,angry
85,60,angry
85,61,disgust
85,63,surprise
85,65,surprise
85,66,disgust
85,67,angry
85,68,angry
85,69,angry
85,70,angry
85,72,angry
85,73,surprise
85,74,angry
85,75,angry
86,3,surprise
86,4,neutral
86,6,neutral
86,12,sad
86,13,fear
86,20,disgust
86,22,neutral
86,24,neutral
86,25,angry
86,26,disgust
86,28,sad
86,31,surprise
86,32,disgust
86,33,neutral
86,34,disgust
86,35,neutral
86,36,neutral
86,39,sad
86,40,neutral
86,41,disgust
86,42,neutral
86,43,disgust
86,44,neutral
86,45,neutral
86,46,neutral
86,47,neutral
86,48,sad
86,49,neutral
86,50,disgust
86,51,disgust
86,52,angry
86,53,neutral
86,54,neutral
86,55,fear
86,56,neutral
86,58,disgust
86,59,neutral
86,60,disgust
86,61,neutral
86,63,disgust
86,64,angry
86,65,angry
86,66,disgust
86,68,neutral
86,70,sad
86,71,disgust
86,72,disgust
86,73,sad
86,74,neutral
87,4,sad
87,6,neutral
87,13,sad
87,20,surprise
87,22,disgust
87,24,neutral
87,26,disgust
87,31,neutral
87,32,disgust
87,33,disgust
87,34,neutral
87,35,neutral
87,36,angry
87,39,neutral
87,40,neutral
87,41,disgust
87,42,neutral
87,43,disgust
87,44,sad
87,45,neutral
87,46,neutral
87,47,neutral
87,48,sad
87,49,neutral
87,50,neutral
87,51,disgust
87,52,sad
87,53,neutral
87,54,sad
87,55,sad
87,56,disgust
87,57,neutral
87,58,surprise
87,59,neutral
87,60,neutral
87,61,disgust
87,63,sad
87,65,neutral
87,66,disgust
87,67,disgust
87,70,sad
87,72,fear
87,73,disgust
87,74,neutral
88,4,neutral
88,6,neutral
88,11,disgust
88,13,angry
88,20,angry
88,21,neutral
88,22,neutral
88,24,neutral
88,26,neutral
88,27,angry
88,29,neutral
88,31,neutral
88,32,neutral
88,33,surprise
88,34,neutral
88,35,neutral
88,36,neutral
88,39,surprise
88,40,neutral
88,41,neutral
88,42,neutral
88,43,angry
88,44,angry
88,45,neutral
88,46,neutral
88,47,neutral
88,48,neutral
88,49,angry
88,50,disgust
88,51,neutral
88,52,disgust
88,53,neutral
88,54,neutral
88,55,neutral
88,56,neutral
88,58,neutral
88,59,neutral
88,60,neutral
88,61,neutral
88,63,angry
88,64,neutral
88,65,neutral
88,66,neutral
88,67,angry
88,70,sad
88,71,angry
88,72,fear
88,73,sad
88,74,neutral
89,3,disgust
89,4,neutral
89,6,neutral
89,13,angry
89,22,sad
89,24,sad
89,26,fear
89,28,disgust
89,31,sad
89,32,disgust
89,33,disgust
89,34,neutral
89,35,sad
89,36,fear
89,37,fear
89,39,sad
89,40,neutral
89,41,disgust
89,42,sad
89,43,sad
89,44,disgust
89,45,disgust
89,46,sad
89,47,neutral
89,48,sad
89,49,disgust
89,50,disgust
89,51,disgust
89,52,neutral
89,53,surprise
89,54,neutral
89,55,sad
89,56,disgust
89,57,angry
89,58,neutral
89,59,sad
89,60,neutral
89,61,disgust
89,63,sad
89,65,neutral
89,66,disgust
89,67,disgust
89,70,sad
89,71,fear
89,72,angry
89,73,disgust
89,74,fear
89,75,disgust
90,4,neutral
90,6,sad
90,13,sad
90,22,disgust
90,24,neutral
90,26,sad
90,27,neutral
90,31,fear
90,32,angry
90,33,neutral
90,34,neutral
90,35,sad
90,36,disgust
90,37,angry
90,39,neutral
90,40,neutral
90,41,neutral
90,42,sad
90,43,sad
90,44,sad
90,45,sad
90,46,sad
90,47,neutral
90,48,sad
90,49,sad
90,50,neutral
90,51,fear
90,52,sad
90,53,happy
90,54,disgust
90,55,fear
90,56,sad
90,58,disgust
90,59,sad
90,60,disgust
90,61,sad
90,63,neutral
90,65,angry
90,66,neutral
90,67,angry
90,68,sad
90,70,angry
90,71,sad
90,72,angry
90,73,sad
90,74,neutral
91,4,neutral
91,6,sad
91,13,fear
91,16,sad
91,22,sad
91,24,sad
91,25,disgust
91,26,fear
91,27,sad
91,31,neutral
91,32,sad
91,33,neutral
91,34,sad
91,35,sad
91,36,fear
91,37,disgust
91,39,neutral
91,40,neutral
91,41,neutral
91,42,sad
91,43,disgust
91,44,disgust
91,45,sad
91,46,sad
91,47,neutral
91,48,sad
91,49,disgust
91,50,angry
91,51,disgust
91,52,surprise
91,53,angry
91,54,neutral
91,55,neutral
91,56,sad
91,57,angry
91,58,disgust
91,59,neutral
91,60,angry
91,61,fear
91,63,disgust
91,65,neutral
91,66,neutral
91,70,sad
91,71,angry
91,72,angry
91,73,disgust
91,74,angry
92,4,neutral
92,6,happy
92,10,neutral
92,13,happy
92,22,happy
92,24,happy
92,26,happy
92,31,happy
92,32,happy
92,33,happy
92,34,happy
92,35,happy
92,36,happy
92,39,happy
92,40,happy
92,41,neutral
92,42,happy
92,43,happy
92,44,happy
92,45,happy
92,46,neutral
92,47,happy
92,48,happy
92,49,happy
92,50,happy
92,51,happy
92,52,happy
92,53,happy
92,54,happy
92,55,happy
92,56,happy
92,57,happy
92,58,happy
92,59,happy
92,60,happy
92,61,happy
92,63,happy
92,65,surprise
92,66,happy
92,67,happy
92,70,happy
92,71,happy
92,72,happy
92,73,happy
92,74,happy
92,75,surprise
93,4,neutral
93,6,neutral
93,13,angry
93,22,sad
93,24,neutral
93,26,neutral
93,31,neutral
93,32,disgust
93,33,neutral
93,34,neutral
93,35,sad
93,36,sad
93,39,angry
93,40,neutral
93,41,neutral
93,42,neutral
93,43,sad
93,44,angry
93,45,disgust
93,46,fear
93,47,neutral
93,48,sad
93,49,angry
93,50,surprise
93,51,angry
93,52,disgust
93,53,neutral
93,54,neutral
93,55,neutral
93,56,angry
93,58,neutral
93,59,neutral
93,60,angry
93,61,neutral
93,63,neutral
93,65,neutral
93,66,sad
93,67,disgust
93,70,sad
93,71,angry
93,72,angry
93,73,angry
93,74,angry
94,4,neutral
94,6,neutral
94,11,surprise
94,13,surprise
94,22,sad
94,24,neutral
94,26,neutral
94,31,surprise
94,32,surprise
94,33,neutral
94,34,sad
94,35,neutral
94,36,neutral
94,37,disgust
94,39,neutral
94,40,neutral
94,41,neutral
94,42,neutral
94,43,surprise
94,44,neutral
94,45,neutral
94,46,neutral
94,47,neutral
94,48,neutral
94,49,neutral
94,50,neutral
94,51,neutral
94,52,neutral
94,53,neutral
94,54,fear
94,55,neutral
94,56,surprise
94,57,neutral
94,58,surprise
94,59,neutral
94,60,disgust
94,61,neutral
94,63,angry
94,65,neutral
94,66,surprise
94,68,surprise
94,70,angry
94,71,disgust
94,72,sad
94,73,neutral
94,74,neutral
95,4,neutral
95,5,disgust
95,6,surprise
95,13,angry
95,22,neutral
95,24,neutral
95,26,angry
95,28,surprise
95,31,surprise
95,32,angry
95,33,angry
95,34,angry
95,35,angry
95,36,angry
95,39,angry
95,40,neutral
95,41,surprise
95,42,surprise
95,43,disgust
95,44,surprise
95,45,fear
95,46,neutral
95,47,fear
95,48,angry
95,49,disgust
95,50,surprise
95,51,angry
95,52,fear
95,53,surprise
95,54,fear
95,55,surprise
95,56,surprise
95,58,surprise
95,59,angry
95,60,angry
95,61,neutral
95,62,disgust
95,63,angry
95,64,surprise
95,65,angry
95,66,angry
95,67,angry
95,68,neutral
95,70,surprise
95,71,fear
95,72,surprise
95,73,surprise
95,74,angry
96,4,surprise
96,6,fear
96,10,angry
96,12,surprise
96,13,surprise
96,22,fear
96,24,neutral
96,26,surprise
96,31,neutral
96,32,surprise
96,33,angry
96,34,neutral
96,35,fear
96,36,neutral
96,39,surprise
96,40,angry
96,41,surprise
96,42,surprise
96,43,surprise
96,44,angry
96,45,disgust
96,46,surprise
96,47,surprise
96,48,surprise
96,49,angry
96,50,neutral
96,51,fear
96,52,surprise
96,53,surprise
96,54,surprise
96,55,neutral
96,56,fear
96,58,surprise
96,59,surprise
96,60,surprise
96,61,fear
96,63,angry
96,65,surprise
96,66,angry
96,67,angry
96,69,angry
96,70,angry
96,71,fear
96,72,sad
96,73,angry
96,74,surprise
97,4,neutral
97,6,neutral
97,12,neutral
97,13,surprise
97,22,neutral
97,24,neutral
97,26,disgust
97,28,surprise
97,29,neutral
97,31,angry
97,32,neutral
97,33,neutral
97,34,neutral
97,35,neutral
97,36,disgust
97,37,neutral
97,39,surprise
97,40,neutral
97,41,neutral
97,42,surprise
97,43,neutral
97,44,angry
97,45,neutral
97,46,neutral
97,47,fear
97,48,neutral
97,49,neutral
97,50,neutral
97,51,neutral
97,52,surprise
97,53,neutral
97,54,neutral
97,55,neutral
97,56,disgust
97,58,surprise
97,59,neutral
97,60,neutral
97,61,neutral
97,63,disgust
97,65,neutral
97,66,neutral
97,67,disgust
97,68,neutral
97,70,neutral
97,71,surprise
97,72,angry
97,73,angry
97,74,disgust
97,75,angry
98,4,neutral
98,6,neutral
98,12,fear
98,13,fear
98,20,surprise
98,22,disgust
98,24,neutral
98,26,disgust
98,27,neutral
98,31,neutral
98,32,angry
98,33,surprise
98,34,neutral
98,35,neutral
98,36,neutral
98,37,angry
98,39,neutral
98,40,neutral
98,41,neutral
98,42,surprise
98,43,neutral
98,44,neutral
98,45,neutral
98,46,neutral
98,47,neutral
98,48,neutral
98,49,neutral
98,50,neutral
98,51,disgust
98,52,neutral
98,53,neutral
98,54,disgust
98,55,neutral
98,56,neutral
98,57,neutral
98,58,fear
98,59,neutral
98,60,angry
98,61,neutral
98,63,angry
98,65,neutral
98,66,neutral
98,67,angry
98,68,neutral
98,70,disgust
98,71,disgust
98,72,angry
98,73,neutral
98,74,angry
99,4,neutral
99,6,neutral
99,13,angry
99,22,disgust
99,24,neutral
99,26,angry
99,31,disgust
99,32,angry
99,33,surprise
99,34,angry
99,35,neutral
99,36,neutral
99,37,surprise
99,39,neutral
99,40,neutral
99,41,disgust
99,42,surprise
99,43,disgust
99,44,neutral
99,45,surprise
99,46,neutral
99,47,neutral
99,48,surprise
99,49,neutral
99,50,angry
99,51,disgust
99,52,angry
99,53,neutral
99,54,disgust
99,55,neutral
99,56,happy
99,57,surprise
99,58,disgust
99,59,surprise
99,60,surprise
99,61,neutral
99,63,angry
99,64,surprise
99,65,angry
99,66,angry
99,67,angry
99,68,surprise
99,70,neutral
99,71,angry
99,72,angry
99,73,angry
99,74,surprise
100,4,neutral
100,6,surprise
100,13,fear
100,22,surprise
100,24,neutral
100,26,surprise
100,31,neutral
100,32,surprise
100,33,surprise
100,34,surprise
100,35,surprise
100,36,fear
100,37,neutral
100,39,surprise
100,40,neutral
100,41,surprise
100,43,neutral
100,44,neutral
100,45,neutral
100,46,neutral
100,47,neutral
100,48,angry
100,49,surprise
100,50,neutral
100,51,neutral
100,52,neutral
100,53,neutral
100,54,surprise
100,55,happy
100,56,fear
100,57,surprise
100,58,surprise
100,59,surprise
100,60,surprise
100,61,neutral
100,63,neutral
100,65,neutral
100,66,surprise
100,67,angry
100,68,surprise
100,70,surprise
100,71,surprise
100,72,angry
100,73,neutral
100,74,neutral
101,4,disgust
101,5,surprise
101,6,fear
101,13,angry
101,22,surprise
101,24,surprise
101,26,angry
101,31,disgust
101,32,angry
101,33,surprise
101,34,happy
101,35,angry
101,36,fear
101,37,surprise
101,39,surprise
101,40,surprise
101,41,surprise
101,43,surprise
101,44,surprise
101,45,surprise
101,46,angry
101,47,surprise
101,48,surprise
101,49,surprise
101,50,surprise
101,51,surprise
101,52,fear
101,53,surprise
101,54,surprise
101,55,surprise
101,56,surprise
101,57,surprise
101,58,happy
101,59,surprise
101,60,surprise
101,61,neutral
101,63,surprise
101,65,surprise
101,66,surprise
101,67,disgust
101,68,neutral
101,70,fear
101,71,fear
101,72,angry
101,73,surprise
101,74,surprise
101,75,disgust
102,3,surprise
102,4,neutral
102,6,neutral
102,13,fear
102,16,surprise
102,22,neutral
102,24,neutral
102,26,disgust
102,31,neutral
102,32,neutral
102,33,surprise
102,34,neutral
102,35,neutral
102,36,neutral
102,37,neutral
102,39,neutral
102,40,neutral
102,41,neutral
102,43,surprise
102,44,surprise
102,45,neutral
102,46,neutral
102,47,neutral
102,48,neutral
102,49,neutral
102,50,neutral
102,51,disgust
102,52,neutral
102,53,neutral
102,54,angry
102,55,neutral
102,56,neutral
102,58,surprise
102,59,neutral
102,60,neutral
102,61,neutral
102,63,neutral
102,65,neutral
102,66,neutral
102,68,neutral
102,70,sad
102,72,angry
102,73,neutral
102,74,neutral
103,4,happy
103,6,happy
103,13,happy
103,16,happy
103,22,happy
103,24,happy
103,26,happy
103,31,happy
103,32,happy
103,33,happy
103,34,happy
103,35,happy
103,36,happy
103,37,happy
103,39,happy
103,40,happy
103,41,happy
103,43,happy
103,44,happy
103,45,happy
103,46,happy
103,47,happy
103,48,happy
103,49,happy
103,50,happy
103,51,happy
103,52,happy
103,53,happy
103,54,happy
103,55,happy
103,56,happy
103,57,happy
103,58,happy
103,59,happy
103,60,happy
103,61,happy
103,63,happy
103,65,happy
103,66,happy
103,70,happy
103,71,happy
103,72,happy
103,73,happy
103,74,happy
104,4,happy
104,6,happy
104,11,happy
104,13,happy
104,17,happy
104,22,happy
104,24,happy
104,26,happy
104,31,happy
104,32,happy
104,33,happy
104,34,happy
104,35,happy
104,36,happy
104,39,happy
104,40,happy
104,41,happy
104,43,happy
104,44,happy
104,45,happy
104,46,happy
104,47,happy
104,48,happy
104,49,happy
104,50,happy
104,51,happy
104,52,happy
104,53,happy
104,54,happy
104,55,happy
104,56,happy
104,58,happy
104,59,happy
104,60,happy
104,61,happy
104,63,happy
104,64,happy
104,65,happy
104,66,happy
104,68,happy
104,70,happy
104,72,happy
104,73,happy
104,74,happy
104,75,happy
105,4,happy
105,6,happy
105,13,happy
105,20,happy
105,22,happy
105,24,happy
105,26,happy
105,28,happy
105,31,happy
105,32,happy
105,33,happy
105,34,happy
105,35,happy
105,36,happy
105,37,happy
105,39,happy
105,40,happy
105,41,happy
105,42,surprise
105,43,happy
105,44,happy
105,45,happy
105,46,happy
105,47,happy
105,48,happy
105,49,happy
105,50,happy
105,51,happy
105,52,happy
105,53,happy
105,54,happy
105,55,happy
105,56,happy
105,57,happy
105,58,happy
105,59,happy
105,60,happy
105,61,happy
105,63,happy
105,64,angry
105,65,happy
105,66,happy
105,70,happy
105,71,happy
105,72,happy
105,73,happy
105,74,happy
106,4,disgust
106,6,neutral
106,13,angry
106,20,fear
106,22,disgust
106,24,disgust
106,26,angry
106,27,disgust
106,31,surprise
106,32,disgust
106,33,disgust
106,34,neutral
106,35,angry
106,36,angry
106,37,angry
106,39,disgust
106,40,angry
106,41,neutral
106,42,disgust
106,43,angry
106,44,surprise
106,45,surprise
106,46,sad
106,47,disgust
106,48,angry
106,49,neutral
106,50,neutral
106,51,angry
106,52,sad
106,53,angry
106,54,neutral
106,55,disgust
106,56,angry
106,57,angry
106,58,disgust
106,59,neutral
106,60,neutral
106,61,neutral
106,63,disgust
106,65,disgust
106,66,fear
106,67,disgust
106,70,neutral
106,71,angry
106,72,angry
106,73,neutral
106,74,neutral
107,4,neutral
107,6,neutral
107,13,sad
107,17,neutral
107,22,neutral
107,24,neutral
107,26,disgust
107,28,surprise
107,31,neutral
107,32,angry
107,33,neutral
107,34,neutral
107,35,neutral
107,36,neutral
107,37,neutral
107,39,fear
107,40,neutral
107,41,neutral
107,42,surprise
107,43,disgust
107,44,sad
107,45,sad
107,46,sad
107,47,neutral
107,48,neutral
107,49,neutral
107,50,neutral
107,51,surprise
107,52,neutral
107,53,neutral
107,54,neutral
107,55,neutral
107,56,surprise
107,57,neutral
107,58,surprise
107,59,angry
107,60,neutral
107,61,neutral
107,63,neutral
107,65,disgust
107,66,neutral
107,67,fear
107,68,surprise
107,70,sad
107,71,surprise
107,72,happy
107,73,neutral
107,74,neutral
107,75,surprise
108,4,neutral
108,6,neutral
108,13,surprise
108,17,neutral
108,18,neutral
108,20,fear
108,22,angry
108,24,neutral
108,26,angry
108,31,neutral
108,32,disgust
108,33,neutral
108,34,surprise
108,35,neutral
108,36,angry
108,37,surprise
108,39,surprise
108,40,neutral
108,41,fear
108,42,surprise
108,43,disgust
108,44,angry
108,45,surprise
108,46,neutral
108,47,surprise
108,48,angry
108,49,neutral
108,50,disgust
108,51,surprise
108,52,neutral
108,53,neutral
108,54,happy
108,55,disgust
108,56,surprise
108,57,surprise
108,58,disgust
108,59,surprise
108,60,neutral
108,61,angry
108,63,angry
108,65,angry
108,66,neutral
108,67,happy
108,68,neutral
108,70,angry
108,71,angry
108,72,angry
108,73,neutral
108,74,neutral
108,75,angry
109,4,angry
109,6,neutral
109,13,surprise
109,20,neutral
109,22,neutral
109,24,neutral
109,26,disgust
109,31,neutral
109,32,disgust
109,33,neutral
109,34,neutral
109,35,neutral
109,36,sad
109,37,neutral
109,39,disgust
109,40,neutral
109,41,neutral
109,43,disgust
109,44,neutral
109,45,sad
109,46,neutral
109,47,neutral
109,48,neutral
109,49,neutral
109,50,neutral
109,51,neutral
109,52,neutral
109,53,neutral
109,54,neutral
109,55,neutral
109,56,disgust
109,58,surprise
109,59,disgust
109,60,neutral
109,61,neutral
109,63,neutral
109,64,angry
109,65,angry
109,66,neutral
109,67,disgust
109,68,neutral
109,70,neutral
109,71,neutral
109,72,disgust
109,73,sad
109,74,neutral
109,75,neutral
110,3,surprise
110,4,neutral
110,6,neutral
110,11,neutral
110,13,surprise
110,22,neutral
110,24,sad
110,26,sad
110,31,neutral
110,32,surprise
110,33,neutral
110,34,fear
110,35,surprise
110,36,neutral
110,37,disgust
110,39,sad
110,40,neutral
110,41,surprise
110,43,disgust
110,44,neutral
110,45,surprise
110,46,neutral
110,47,neutral
110,48,surprise
110,49,neutral
110,50,neutral
110,51,surprise
110,52,fear
110,53,neutral
110,54,surprise
110,55,happy
110,56,surprise
110,57,surprise
110,58,surprise
110,59,surprise
110,60,neutral
110,61,neutral
110,63,neutral
110,64,surprise
110,65,sad
110,66,neutral
110,67,surprise
110,68,surprise
110,69,neutral
110,70,sad
110,72,angry
110,73,surprise
110,74,neutral
110,75,surprise
111,4,neutral
111,6,neutral
111,11,surprise
111,13,surprise
111,22,neutral
111,24,neutral
111,26,angry
111,31,neutral
111,32,disgust
111,33,neutral
111,34,neutral
111,35,sad
111,36,sad
111,39,sad
111,40,neutral
111,41,neutral
111,42,neutral
111,43,disgust
111,44,neutral
111,45,neutral
111,46,neutral
111,47,neutral
111,48,disgust
111,49,neutral
111,50,neutral
111,51,neutral
111,52,neutral
111,53,neutral
111,54,neutral
111,55,neutral
111,56,neutral
111,58,surprise
111,59,neutral
111,60,disgust
111,61,neutral
111,63,neutral
111,65,disgust
111,66,neutral
111,68,neutral
111,70,neutral
111,71,surprise
111,72,angry
111,74,neutral
112,4,neutral
112,6,neutral
112,13,angry
112,20,surprise
112,22,neutral
112,24,neutral
112,25,disgust
112,26,angry
112,31,neutral
112,32,disgust
112,33,angry
112,34,neutral
112,35,angry
112,36,surprise
112,39,disgust
112,40,neutral
112,41,surprise
112,43,disgust
112,44,angry
112,45,neutral
112,46,surprise
112,47,angry
112,48,angry
112,49,neutral
112,50,angry
112,51,angry
112,52,angry
112,53,angry
112,54,neutral
112,55,neutral
112,56,angry
112,57,angry
112,58,angry
112,59,surprise
112,60,angry
112,61,neutral
112,63,surprise
112,65,disgust
112,66,angry
112,67,angry
112,70,angry
112,71,angry
112,72,angry
112,73,angry
112,74,angry
113,4,neutral
113,5,sad
113,6,neutral
113,13,sad
113,22,neutral
113,24,disgust
113,26,disgust
113,31,neutral
113,32,disgust
113,33,neutral
113,34,neutral
113,35,angry
113,36,angry
113,37,neutral
113,39,neutral
113,40,neutral
113,41,neutral
113,43,disgust
113,44,neutral
113,45,neutral
113,46,neutral
113,47,neutral
113,48,neutral
113,49,neutral
113,50,neutral
113,51,angry
113,52,neutral
113,53,neutral
113,54,neutral
113,55,neutral
113,56,disgust
113,58,happy
113,59,neutral
113,60,disgust
113,61,neutral
113,63,neutral
113,65,angry
113,66,neutral
113,67,disgust
113,69,neutral
113,70,happy
113,71,angry
113,72,neutral
113,73,sad
113,74,angry
113,75,neutral
114,3,happy
114,4,happy
114,5,happy
114,6,happy
114,13,happy
114,22,happy
114,24,happy
114,26,happy
114,31,happy
114,32,happy
114,33,happy
114,34,happy
114,35,happy
114,36,happy
114,37,happy
114,39,happy
114,40,happy
114,41,happy
114,43,happy
114,44,happy
114,45,happy
114,46,happy
114,47,happy
114,48,happy
114,49,happy
114,50,happy
114,51,happy
114,52,happy
114,53,happy
114,54,happy
114,55,happy
114,56,happy
114,58,happy
114,59,happy
114,60,happy
114,61,happy
114,63,happy
114,65,happy
114,66,happy
114,67,happy
114,69,happy
114,70,happy
114,71,happy
114,72,happy
114,73,happy
114,74,happy
115,4,neutral
115,6,neutral
115,13,angry
115,22,angry
115,24,happy
115,26,neutral
115,31,neutral
115,32,angry
115,33,surprise
115,34,surprise
115,35,angry
115,36,neutral
115,37,surprise
115,39,happy
115,40,happy
115,41,happy
115,43,surprise
115,44,happy
115,45,neutral
115,46,happy
115,47,happy
115,48,neutral
115,49,neutral
115,50,neutral
115,51,happy
115,52,happy
115,53,neutral
115,54,neutral
115,55,happy
115,56,surprise
115,57,surprise
115,58,surprise
115,59,surprise
115,60,happy
115,61,happy
115,63,happy
115,65,surprise
115,66,surprise
115,67,disgust
115,69,surprise
115,70,happy
115,71,surprise
115,72,angry
115,73,happy
115,74,neutral
116,4,neutral
116,6,neutral
116,13,surprise
116,22,fear
116,24,neutral
116,26,fear
116,27,sad
116,31,neutral
116,32,surprise
116,33,surprise
116,34,neutral
116,35,surprise
116,36,surprise
116,37,fear
116,39,sad
116,40,neutral
116,41,surprise
116,43,fear
116,44,surprise
116,45,disgust
116,46,sad
116,47,surprise
116,48,neutral
116,49,neutral
116,50,neutral
116,51,fear
116,52,surprise
116,53,surprise
116,54,fear
116,55,neutral
116,56,neutral
